AuthorID,AuthorName,PaperID
92,"Shapour Azarm",1573
1957,"Chandankumar Aladahalli",1574
48,"Jonathan Cagan",1574
136,"Kenji Shimada",1574
1163,"Chan Yu",1575
1165,"Souran Manoochehri",1575
131,"Christopher A. Mattson",1576
54,"Achille Messac",1576
254,"Xiaoping Du",1577
185,"Wei Chen",1577
822,"Kyung K. Choi",1578
111,"Byeng D. Youn",1578
2342,"Petru-Aurelian Simionescu",1579
2320,"David G. Beale",1579
2343,"John Eddy",1580
1190,"Kemper E. Lewis",1580
822,"Kyung K. Choi",1581
2056,"Jun Dong",1581
675,"Nam Ho Kim",1581
2344,"Dörte Freisleben",1583
292,"Sándor Vajna",1583
293,"Michael Schabacker",1584
2345,"Kris Downey",1585
2184,"Alan R. Parkinson",1585
1128,"Kenneth W. Chase",1585
1108,"Sara McMains",1587
2346,"Jordan Smith",1587
2347,"Carlo Séquin",1587
2348,"Ahmad Smaili",1588
2349,"Ramsey Hemadeh",1588
2350,"Firas Zeineddine",1588
2351,"Barbar Akle",1588
754,"Jianzhong Ruan",1589
1408,"Kunnayut Eiamsa-ard",1589
1062,"Jun Zhang",1589
1646,"F. W. Liou",1589
2352,"Justin Wahlborg",1590
1421,"Mark A. Ganter",1590
2353,"Daniel T. Schwartz",1590
1261,"Duane Storti",1590
2354,"Lusine Baghdasaryan",1591
185,"Wei Chen",1591
1926,"Thaweepat Buranathiti",1591
1927,"Jian Cao",1591
2355,"Natesh Chandrashekar",1592
1575,"Sundar Krishnamurty",1592
2356,"Ramesh Lakshmipathy",1593
1575,"Sundar Krishnamurty",1593
2357,"Irfan Kaymaz",1594
1491,"Chris McMahon",1594
2358,"D. Kalenchuk",1595
871,"P. Gu",1595
2359,"Y. Kang",1596
2360,"Y. Rong",1596
2361,"J. C. Yang",1596
2362,"H. Wang",1597
2363,"N. Pramanik",1597
2364,"U. Roy",1597
2365,"R. Sudarsan",1597
2366,"R. D. Sriram",1597
2367,"K. W. Lyons",1597
2368,"Shamim Akhtar",1598
2220,"Kang Tai",1598
1452,"Jitendra Prasad",1598
2369,"Zhongyan Qian",1599
1588,"G. K. Ananthasuresh",1599
12,"Ashraf O. Nassef",1600
2083,"Daeyoon Jung",1601
193,"Hae Chang Gea",1601
2370,"Thomas Klar",1602
2371,"Miranda Baladi",1602
839,"George Fadel",1602
2372,"Mathias Almer",1602
2260,"Kurt A. Chipperfield",1603
1157,"Judy M. Vance",1603
2059,"Robert R. Mayer",1604
2273,"Chin-Hsu Lin",1604
2274,"J. T. Wang",1604
